edad,ingreso_mensual,total_deuda_actual,historial_crediticio,antiguedad_laboral,numero_dependientes,tipo_vivienda,proposito_credito,monto_credito,etiqueta_real,etiqueta_binaria,score_mihac,dictamen,y_pred,y_real,dti_mihac,dti_clasificacion,n_reglas_activadas,umbral_aplicado
31,10059.26,4526.67,0,5,1,Propia,Negocio,32592.0,1,1,28,RECHAZADO,0,1,0.45,ALTO,5,85
23,9510.76,3328.77,2,2,1,Propia,Consumo,41086.5,1,1,89,APROBADO,1,1,0.35,MODERADO,2,85
24,11014.06,3854.92,1,2,1,Rentada,Consumo,31720.5,1,1,52,RECHAZADO,0,1,0.35,MODERADO,1,85
64,11935.0,4177.25,2,2,1,Propia,Consumo,14322.0,1,1,100,APROBADO,1,1,0.35,MODERADO,3,80
26,3000.0,1350.0,2,0,1,Propia,Consumo,6562.5,1,1,44,RECHAZADO,0,1,0.45,ALTO,5,80
23,4200.0,1470.0,1,2,1,Rentada,Educacion,12600.0,1,1,58,RECHAZADO,0,1,0.35,MODERADO,2,80
30,3000.0,1350.0,2,2,1,Propia,Consumo,7423.5,1,1,72,REVISION_MANUAL,0,1,0.45,ALTO,4,80
32,5211.5,1302.88,0,2,1,Propia,Negocio,31269.0,1,1,35,RECHAZADO,0,1,0.25,MODERADO,3,85
30,18110.56,6338.7,2,2,1,Propia,Consumo,48898.5,1,1,100,APROBADO,1,1,0.35,MODERADO,3,85
27,3048.5,1066.97,1,2,1,Propia,Emergencia,27436.5,1,1,59,RECHAZADO,0,1,0.35,MODERADO,1,85
27,59942.97,8991.45,2,5,1,Propia,Consumo,50000.0,2,0,100,APROBADO,1,0,0.15,BAJO,4,85
53,27527.5,9634.62,1,8,1,Familiar,Consumo,50000.0,2,0,92,APROBADO,1,0,0.35,MODERADO,2,85
22,6897.33,2414.07,2,5,1,Propia,Consumo,15519.0,2,0,100,APROBADO,1,0,0.35,MODERADO,4,80
22,5510.75,2479.84,1,0,1,Familiar,Consumo,33064.5,1,1,0,RECHAZADO,0,1,0.45,ALTO,2,85
26,4911.67,1719.08,2,2,1,Propia,Consumo,44205.0,2,0,88,APROBADO,1,0,0.35,MODERADO,2,85
51,24373.61,2437.36,2,8,1,Familiar,Consumo,26323.5,1,1,100,APROBADO,1,1,0.1,BAJO,3,85
35,10407.64,2081.53,2,5,1,Propia,Consumo,22480.5,1,1,100,APROBADO,1,1,0.2,BAJO,4,85
25,3000.0,1050.0,2,2,1,Propia,Consumo,9093.0,1,1,97,APROBADO,1,1,0.35,MODERADO,3,80
42,33775.0,11821.25,0,5,1,Propia,Consumo,16212.0,1,1,59,RECHAZADO,0,1,0.35,MODERADO,3,80
30,3190.25,1276.1,1,0,1,Propia,Consumo,19141.5,2,0,24,RECHAZADO,0,0,0.4,ALTO,2,80
23,636781.25,159195.31,2,0,1,Propia,Consumo,50000.0,2,0,85,APROBADO,1,0,0.25,MODERADO,4,85
61,5534.0,1660.2,2,8,1,Rentada,Negocio,29053.5,2,0,100,APROBADO,1,0,0.3,MODERADO,3,85
35,4518.5,1581.48,0,2,1,Propia,Consumo,13555.5,1,1,23,RECHAZADO,0,1,0.35,MODERADO,2,80
39,22067.5,7723.62,1,8,1,Propia,Consumo,26481.0,1,1,99,APROBADO,1,1,0.35,MODERADO,3,85
29,3000.0,1050.0,1,8,1,Propia,Consumo,9607.5,2,0,86,APROBADO,1,0,0.35,MODERADO,3,80
51,15506.94,5427.43,2,5,1,Propia,Consumo,16747.5,1,1,100,APROBADO,1,1,0.35,MODERADO,4,80
24,5596.35,1958.72,0,8,1,Familiar,Consumo,48352.5,2,0,31,RECHAZADO,0,0,0.35,MODERADO,2,85
27,5760.42,2016.15,0,2,1,Propia,Negocio,12442.5,1,1,36,RECHAZADO,0,1,0.35,MODERADO,3,80
35,12064.5,1206.45,2,2,1,Propia,Educacion,36193.5,1,1,100,APROBADO,1,1,0.1,BAJO,4,85
25,3000.0,1050.0,2,5,1,Propia,Negocio,13209.0,1,1,100,APROBADO,1,1,0.35,MODERADO,4,80
52,3000.0,1050.0,0,8,1,Propia,Consumo,7528.5,1,1,41,RECHAZADO,0,1,0.35,MODERADO,3,80
35,8428.0,2528.4,1,2,1,Rentada,Consumo,12642.0,1,1,53,RECHAZADO,0,1,0.3,MODERADO,1,80
26,7018.23,2456.38,2,2,1,Propia,Consumo,20212.5,1,1,100,APROBADO,1,1,0.35,MODERADO,3,85
22,3000.0,1050.0,2,0,1,Rentada,Consumo,4546.5,2,0,49,RECHAZADO,0,0,0.35,MODERADO,3,80
39,6475.0,323.75,0,5,1,Propia,Consumo,6993.0,1,1,48,RECHAZADO,0,1,0.05,BAJO,3,80
46,49240.62,17234.22,2,2,1,Propia,Consumo,23635.5,1,1,100,APROBADO,1,1,0.35,MODERADO,3,85
24,3010.0,1354.5,2,2,1,Propia,Consumo,22575.0,2,0,60,RECHAZADO,0,0,0.45,ALTO,3,85
35,15133.85,3026.77,0,2,1,Propia,Consumo,43585.5,1,1,35,RECHAZADO,0,1,0.2,BAJO,2,85
24,19736.11,4934.03,2,5,1,Propia,Consumo,21315.0,1,1,100,APROBADO,1,1,0.25,MODERADO,4,85
27,32453.75,8113.44,0,2,1,Propia,Consumo,50000.0,1,1,40,RECHAZADO,0,1,0.25,MODERADO,2,85
35,4697.0,1643.95,0,2,1,Propia,Consumo,28182.0,1,1,23,RECHAZADO,0,1,0.35,MODERADO,2,85
29,7521.5,2632.52,1,2,1,Familiar,Consumo,22564.5,2,0,55,RECHAZADO,0,0,0.35,MODERADO,1,85
23,66710.0,13342.0,2,0,1,Propia,Consumo,40026.0,1,1,90,APROBADO,1,1,0.2,BAJO,4,85
57,4406.18,881.24,0,0,1,Propia,Consumo,12117.0,1,1,0,RECHAZADO,0,1,0.2,BAJO,3,80
27,12082.29,4228.8,1,2,1,Propia,Consumo,17398.5,1,1,73,REVISION_MANUAL,0,1,0.35,MODERADO,2,80
55,3000.0,1050.0,1,8,1,Propia,Consumo,16831.5,1,1,76,REVISION_MANUAL,0,1,0.35,MODERADO,2,80
36,25773.61,9020.76,0,8,1,Familiar,Consumo,50000.0,1,1,46,RECHAZADO,0,1,0.35,MODERADO,2,85
57,20037.5,9016.88,0,8,1,Familiar,Educacion,28854.0,1,1,20,RECHAZADO,0,1,0.45,ALTO,4,85
32,7180.83,2513.29,0,8,1,Propia,Consumo,12925.5,1,1,44,RECHAZADO,0,1,0.35,MODERADO,3,80
37,3000.0,1050.0,2,8,1,Propia,Consumo,8421.0,2,0,100,APROBADO,1,0,0.35,MODERADO,4,80
36,7354.67,1838.67,0,8,1,Propia,Negocio,50000.0,1,1,56,RECHAZADO,0,1,0.25,MODERADO,4,85
38,3000.0,1200.0,2,0,1,Propia,Consumo,16096.5,1,1,54,RECHAZADO,0,1,0.4,ALTO,3,80
45,168337.5,58918.12,1,8,1,Propia,Consumo,50000.0,2,0,100,APROBADO,1,0,0.35,MODERADO,3,85
25,3000.0,750.0,2,8,1,Propia,Consumo,10489.5,1,1,100,APROBADO,1,1,0.25,MODERADO,4,80
32,6211.33,1552.83,2,5,1,Propia,Consumo,27951.0,1,1,100,APROBADO,1,1,0.25,MODERADO,3,85
37,6815.28,681.53,0,5,1,Rentada,Consumo,14721.0,1,1,37,RECHAZADO,0,1,0.1,BAJO,2,80
36,10647.88,2661.97,2,0,1,Familiar,Consumo,50000.0,1,1,49,RECHAZADO,0,1,0.25,MODERADO,2,85
28,3000.0,1050.0,2,5,1,Propia,Consumo,32130.0,2,0,100,APROBADO,1,0,0.35,MODERADO,3,85
34,104982.5,36743.88,1,0,1,Propia,Emergencia,50000.0,2,0,59,RECHAZADO,0,0,0.35,MODERADO,3,85
32,78662.5,27531.88,2,2,1,Propia,Consumo,28318.5,1,1,100,APROBADO,1,1,0.35,MODERADO,3,85
26,11686.11,4090.14,0,2,1,Propia,Consumo,25242.0,1,1,28,RECHAZADO,0,1,0.35,MODERADO,2,85
49,9202.08,2300.52,1,8,1,Propia,Consumo,13251.0,1,1,90,APROBADO,1,1,0.25,MODERADO,3,80
32,201731.25,70605.94,2,0,1,Propia,Consumo,48415.5,2,0,87,APROBADO,1,0,0.35,MODERADO,4,85
29,3326.75,665.35,2,2,1,Rentada,Consumo,19960.5,1,1,74,REVISION_MANUAL,0,1,0.2,BAJO,1,80
23,13097.78,654.89,0,8,1,Rentada,Consumo,35364.0,1,1,39,RECHAZADO,0,1,0.05,BAJO,2,85
50,5509.0,1928.15,2,2,1,Propia,Consumo,16527.0,1,1,99,APROBADO,1,1,0.35,MODERADO,3,80
49,3371.67,1180.08,2,5,1,Propia,Consumo,15172.5,1,1,100,APROBADO,1,1,0.35,MODERADO,3,80
63,4256.0,1064.0,0,8,1,Propia,Consumo,15960.0,1,1,40,RECHAZADO,0,1,0.25,MODERADO,3,80
37,6786.5,1357.3,0,0,1,Propia,Consumo,40719.0,1,1,2,RECHAZADO,0,1,0.2,BAJO,3,85
35,59883.51,20959.23,1,0,1,Propia,Consumo,50000.0,1,1,57,RECHAZADO,0,1,0.35,MODERADO,3,85
26,4189.5,1466.32,1,5,1,Propia,Consumo,50000.0,1,1,77,REVISION_MANUAL,0,1,0.35,MODERADO,2,85
31,13821.35,2764.27,0,0,1,Familiar,Consumo,50000.0,1,1,0,RECHAZADO,0,1,0.2,BAJO,2,85
49,3822.0,1337.7,2,2,1,Propia,Consumo,11466.0,1,1,98,APROBADO,1,1,0.35,MODERADO,3,80
48,3000.0,1200.0,0,0,1,Propia,Consumo,10752.0,2,0,0,RECHAZADO,0,0,0.4,ALTO,3,80
26,7845.83,2746.04,2,2,1,Propia,Negocio,11298.0,1,1,100,APROBADO,1,1,0.35,MODERADO,4,80
28,68527.08,23984.48,2,0,1,Rentada,Consumo,50000.0,2,0,69,REVISION_MANUAL,0,0,0.35,MODERADO,3,85
44,23402.6,8190.91,0,8,1,Familiar,Consumo,50000.0,1,1,45,RECHAZADO,0,1,0.35,MODERADO,2,85
56,4796.0,1678.6,0,8,1,Familiar,Consumo,50000.0,1,1,30,RECHAZADO,0,1,0.35,MODERADO,2,85
46,6675.38,2336.38,0,8,1,Propia,Negocio,50000.0,1,1,55,RECHAZADO,0,1,0.35,MODERADO,4,85
26,54468.75,19064.06,2,0,1,Propia,Consumo,50000.0,2,0,87,APROBADO,1,0,0.35,MODERADO,4,85
20,102265.62,25566.4,2,0,1,Rentada,Consumo,49087.5,1,1,55,RECHAZADO,0,1,0.25,MODERADO,4,85
45,5405.4,1351.35,2,8,1,Propia,Consumo,13513.5,1,1,100,APROBADO,1,1,0.25,MODERADO,4,80
43,8150.46,2852.66,2,2,1,Propia,Consumo,26407.5,1,1,100,APROBADO,1,1,0.35,MODERADO,3,85
32,7625.0,381.25,0,5,1,Propia,Consumo,28822.5,1,1,49,RECHAZADO,0,1,0.05,BAJO,3,85
54,29400.0,10290.0,2,0,1,Propia,Consumo,7056.0,1,1,87,APROBADO,1,1,0.35,MODERADO,4,80
42,4438.0,1553.3,1,2,1,Propia,Consumo,39942.0,2,0,58,RECHAZADO,0,0,0.35,MODERADO,1,85
37,3000.0,1050.0,0,5,1,Propia,Consumo,14112.0,2,0,41,RECHAZADO,0,0,0.35,MODERADO,3,80
49,4359.6,1525.86,0,5,1,Propia,Consumo,10899.0,1,1,42,RECHAZADO,0,1,0.35,MODERADO,3,80
44,18460.68,3692.14,0,2,1,Familiar,Consumo,50000.0,2,0,22,RECHAZADO,0,0,0.2,BAJO,1,85
33,10801.0,540.05,2,2,1,Propia,Consumo,16201.5,1,1,100,APROBADO,1,1,0.05,BAJO,3,80
24,14032.08,4209.62,2,5,1,Rentada,Consumo,50000.0,1,1,100,APROBADO,1,1,0.3,MODERADO,3,85
33,3000.0,600.0,1,0,1,Propia,Consumo,7633.5,2,0,44,RECHAZADO,0,0,0.2,BAJO,3,80
24,9019.79,3156.93,2,2,1,Propia,Consumo,12988.5,2,0,99,APROBADO,1,0,0.35,MODERADO,3,80
22,3000.0,1050.0,2,2,1,Rentada,Consumo,2898.0,1,1,77,REVISION_MANUAL,0,1,0.35,MODERADO,2,80
40,6539.41,2288.79,2,0,1,Familiar,Consumo,50000.0,1,1,46,RECHAZADO,0,1,0.35,MODERADO,2,85
25,9644.25,2411.06,2,2,1,Propia,Consumo,50000.0,1,1,91,APROBADO,1,1,0.25,MODERADO,2,85
26,13668.23,4783.88,2,0,1,Propia,Consumo,39364.5,1,1,76,REVISION_MANUAL,0,1,0.35,MODERADO,4,85
25,4994.79,2247.66,2,5,1,Propia,Consumo,7192.5,2,0,91,APROBADO,1,0,0.45,ALTO,5,80
29,98043.75,24510.94,2,0,1,Propia,Consumo,15687.0,1,1,87,APROBADO,1,1,0.25,MODERADO,4,80
31,3203.67,1441.65,1,8,1,Propia,Consumo,28833.0,2,0,51,RECHAZADO,0,0,0.45,ALTO,3,85
38,5162.5,1806.87,1,2,1,Propia,Consumo,7434.0,1,1,68,REVISION_MANUAL,0,1,0.35,MODERADO,2,80
48,47589.06,11897.26,2,2,1,Propia,Consumo,45685.5,1,1,100,APROBADO,1,1,0.25,MODERADO,3,85
32,3000.0,1050.0,0,2,1,Propia,Educacion,7360.5,1,1,32,RECHAZADO,0,1,0.35,MODERADO,3,80
27,63752.5,22313.38,0,8,1,Propia,Consumo,38251.5,1,1,59,RECHAZADO,0,1,0.35,MODERADO,3,85
28,5948.6,2082.01,0,0,1,Propia,Consumo,44614.5,2,0,0,RECHAZADO,0,0,0.35,MODERADO,3,85
32,3391.5,1187.02,1,0,1,Propia,Consumo,20349.0,2,0,29,RECHAZADO,0,0,0.35,MODERADO,2,85
34,10609.38,3713.28,1,5,1,Familiar,Consumo,30555.0,1,1,81,REVISION_MANUAL,0,1,0.35,MODERADO,2,85
28,6204.33,310.22,1,2,1,Propia,Consumo,27919.5,1,1,64,RECHAZADO,0,1,0.05,BAJO,1,85
36,3000.0,1050.0,0,2,1,Propia,Consumo,10794.0,1,1,22,RECHAZADO,0,1,0.35,MODERADO,2,80
39,111496.88,39023.91,0,5,1,Propia,Consumo,35679.0,1,1,59,RECHAZADO,0,1,0.35,MODERADO,3,85
49,42298.96,10574.74,0,8,1,Rentada,Consumo,50000.0,1,1,47,RECHAZADO,0,1,0.25,MODERADO,2,85
34,3000.0,150.0,2,5,1,Propia,Consumo,16012.5,1,1,100,APROBADO,1,1,0.05,BAJO,3,80
31,5218.5,1826.48,2,8,1,Propia,Consumo,46966.5,1,1,100,APROBADO,1,1,0.35,MODERADO,3,85
28,7476.0,2616.6,2,8,1,Propia,Consumo,11214.0,1,1,100,APROBADO,1,1,0.35,MODERADO,4,80
75,24117.19,8441.02,0,0,1,Familiar,Consumo,50000.0,1,1,0,RECHAZADO,0,1,0.35,MODERADO,2,85
30,4349.33,869.87,0,2,1,Propia,Educacion,19572.0,2,0,38,RECHAZADO,0,0,0.2,BAJO,3,80
24,5185.6,1037.12,2,0,1,Propia,Consumo,50000.0,2,0,63,RECHAZADO,0,0,0.2,BAJO,3,85
24,21127.6,6338.28,0,2,1,Rentada,Consumo,50000.0,2,0,14,RECHAZADO,0,0,0.3,MODERADO,1,85
23,9989.58,4495.31,0,8,1,Rentada,Consumo,43155.0,2,0,2,RECHAZADO,0,0,0.45,ALTO,3,85
44,148050.0,51817.5,0,2,1,Rentada,Consumo,35532.0,2,0,22,RECHAZADO,0,0,0.35,MODERADO,1,85
23,14141.35,4949.47,2,0,1,Propia,Consumo,22060.5,1,1,74,REVISION_MANUAL,0,1,0.35,MODERADO,4,85
24,3570.0,892.5,1,2,1,Rentada,Consumo,13387.5,2,0,47,RECHAZADO,0,0,0.25,MODERADO,1,80
28,7295.75,2553.51,1,2,1,Propia,Consumo,43774.5,1,1,60,RECHAZADO,0,1,0.35,MODERADO,1,85
31,6388.2,2235.87,2,2,1,Propia,Consumo,15970.5,1,1,99,APROBADO,1,1,0.35,MODERADO,3,80
24,20938.02,7328.31,0,0,1,Familiar,Educacion,50000.0,1,1,0,RECHAZADO,0,1,0.35,MODERADO,3,85
26,44987.5,15745.62,1,5,1,Rentada,Consumo,37789.5,1,1,92,APROBADO,1,1,0.35,MODERADO,2,85
25,46856.25,4685.62,2,0,1,Rentada,Consumo,33736.5,1,1,74,REVISION_MANUAL,0,1,0.1,BAJO,3,85
33,64735.42,29130.94,2,8,1,Propia,Negocio,46609.5,1,1,100,APROBADO,1,1,0.45,ALTO,6,85
37,103661.25,36281.44,2,0,1,Propia,Consumo,41464.5,1,1,87,APROBADO,1,1,0.35,MODERADO,4,85
43,4085.2,1429.82,0,2,1,Propia,Consumo,15319.5,1,1,23,RECHAZADO,0,1,0.35,MODERADO,2,80
23,3000.0,1050.0,0,0,1,Propia,Consumo,9261.0,1,1,0,RECHAZADO,0,1,0.35,MODERADO,3,80
23,41103.12,4110.31,2,0,1,Rentada,Consumo,39459.0,1,1,72,REVISION_MANUAL,0,1,0.1,BAJO,3,85
34,76256.25,15251.25,0,2,1,Propia,Negocio,18301.5,1,1,57,RECHAZADO,0,1,0.2,BAJO,3,80
32,5301.33,265.07,0,8,1,Familiar,Educacion,11928.0,2,0,48,RECHAZADO,0,0,0.05,BAJO,3,80
23,36050.0,12617.5,2,0,1,Rentada,Consumo,12978.0,1,1,67,REVISION_MANUAL,0,1,0.35,MODERADO,3,80
29,27970.83,9789.79,2,2,1,Propia,Consumo,10069.5,2,0,100,APROBADO,1,0,0.35,MODERADO,3,80
38,15696.53,3924.13,0,0,1,Propia,Consumo,33904.5,1,1,2,RECHAZADO,0,1,0.25,MODERADO,3,85
28,21696.5,7593.78,0,2,1,Rentada,Consumo,50000.0,2,0,16,RECHAZADO,0,0,0.35,MODERADO,1,85
46,3053.4,305.34,2,8,1,Familiar,Educacion,7633.5,1,1,100,APROBADO,1,1,0.1,BAJO,4,80
23,3000.0,1200.0,2,0,1,Propia,Consumo,13083.0,2,0,52,RECHAZADO,0,0,0.4,ALTO,3,80
49,50990.62,12747.66,0,8,1,Propia,Consumo,24475.5,1,1,59,RECHAZADO,0,1,0.25,MODERADO,3,85
26,5206.83,1822.39,0,2,1,Propia,Consumo,46861.5,2,0,23,RECHAZADO,0,0,0.35,MODERADO,2,85
28,3000.0,1050.0,2,2,1,Propia,Consumo,8148.0,1,1,97,APROBADO,1,1,0.35,MODERADO,3,80
23,3368.4,1178.94,1,5,1,Rentada,Consumo,25263.0,2,0,62,RECHAZADO,0,0,0.35,MODERADO,1,85
61,3000.0,750.0,2,2,1,Familiar,Educacion,13009.5,1,1,80,APROBADO,1,1,0.25,MODERADO,2,80
37,24784.38,6196.1,2,8,1,Propia,Consumo,35689.5,1,1,100,APROBADO,1,1,0.25,MODERADO,4,85
36,16384.38,6553.75,1,2,1,Propia,Consumo,23593.5,1,1,66,REVISION_MANUAL,0,1,0.4,ALTO,2,85
21,77262.5,27041.88,2,2,1,Rentada,Consumo,18543.0,1,1,95,APROBADO,1,1,0.35,MODERADO,2,80
25,5770.33,2019.62,1,0,1,Propia,Consumo,25966.5,2,0,31,RECHAZADO,0,0,0.35,MODERADO,2,85
36,11243.75,3935.31,2,5,1,Propia,Negocio,16191.0,1,1,100,APROBADO,1,1,0.35,MODERADO,5,80
27,12476.85,4366.9,0,5,1,Propia,Consumo,40425.0,1,1,47,RECHAZADO,0,1,0.35,MODERADO,3,85
22,53229.17,18630.21,1,0,1,Rentada,Consumo,38325.0,1,1,37,RECHAZADO,0,1,0.35,MODERADO,2,85
42,4020.33,1407.12,1,8,1,Propia,Consumo,36183.0,2,0,77,REVISION_MANUAL,0,0,0.35,MODERADO,2,85
40,14588.19,5105.87,2,5,1,Rentada,Consumo,31510.5,1,1,100,APROBADO,1,1,0.35,MODERADO,3,85
36,3592.17,898.04,2,2,1,Propia,Consumo,32329.5,1,1,87,APROBADO,1,1,0.25,MODERADO,2,85
33,19671.3,6884.95,0,8,1,Propia,Consumo,50000.0,1,1,52,RECHAZADO,0,1,0.35,MODERADO,3,85
23,56332.5,19716.38,0,0,1,Rentada,Consumo,22533.0,1,1,0,RECHAZADO,0,1,0.35,MODERADO,2,85
63,20060.83,7021.29,0,8,1,Familiar,Consumo,50000.0,1,1,40,RECHAZADO,0,1,0.35,MODERADO,2,85
60,14371.39,4311.42,2,8,1,Familiar,Consumo,50000.0,2,0,100,APROBADO,1,0,0.3,MODERADO,3,85
37,14009.11,4903.19,1,5,1,Rentada,Negocio,50000.0,2,0,93,APROBADO,1,0,0.35,MODERADO,3,85
34,11277.78,3947.22,0,0,1,Propia,Consumo,24360.0,1,1,0,RECHAZADO,0,1,0.35,MODERADO,3,85
36,7050.0,1762.5,0,8,1,Familiar,Consumo,8883.0,1,1,34,RECHAZADO,0,1,0.25,MODERADO,2,80
57,16704.33,5846.52,2,8,1,Familiar,Consumo,50000.0,2,0,100,APROBADO,1,0,0.35,MODERADO,3,85
52,3000.0,600.0,0,2,1,Propia,Consumo,3801.0,1,1,27,RECHAZADO,0,1,0.2,BAJO,2,80
39,4645.2,1161.3,1,5,1,Propia,Consumo,23226.0,1,1,77,REVISION_MANUAL,0,1,0.25,MODERADO,2,85
38,42051.85,14718.15,2,0,1,Familiar,Consumo,50000.0,2,0,72,REVISION_MANUAL,0,0,0.35,MODERADO,3,85
25,3000.0,750.0,2,5,1,Rentada,Consumo,13471.5,1,1,94,APROBADO,1,1,0.25,MODERADO,2,80
26,4655.0,1629.25,2,0,1,Propia,Consumo,13965.0,1,1,70,REVISION_MANUAL,0,1,0.35,MODERADO,4,80
26,12460.0,2492.0,0,2,1,Propia,Negocio,44856.0,1,1,45,RECHAZADO,0,1,0.2,BAJO,3,85
25,10879.17,3807.71,0,2,1,Propia,Consumo,23499.0,1,1,27,RECHAZADO,0,1,0.35,MODERADO,2,85
21,3000.0,750.0,2,0,1,Rentada,Consumo,11823.0,1,1,49,RECHAZADO,0,1,0.25,MODERADO,3,80
40,17206.0,6882.4,0,0,1,Propia,Consumo,50000.0,1,1,0,RECHAZADO,0,1,0.4,ALTO,3,85
27,13568.33,2713.67,0,2,1,Propia,Negocio,24423.0,1,1,46,RECHAZADO,0,1,0.2,BAJO,3,85
27,9391.67,3287.08,2,5,1,Propia,Negocio,15214.5,1,1,100,APROBADO,1,1,0.35,MODERADO,5,80
30,8847.22,3096.53,2,2,1,Propia,Consumo,19110.0,1,1,100,APROBADO,1,1,0.35,MODERADO,3,80
19,21503.12,1075.16,2,0,1,Rentada,Consumo,10321.5,1,1,54,RECHAZADO,0,1,0.05,BAJO,4,80
39,7896.88,3553.6,1,5,1,Familiar,Consumo,34114.5,1,1,41,RECHAZADO,0,1,0.45,ALTO,2,85
31,85618.75,29966.56,0,5,1,Propia,Consumo,20548.5,1,1,59,RECHAZADO,0,1,0.35,MODERADO,3,85
31,23391.67,8187.08,0,0,1,Propia,Consumo,25263.0,1,1,8,RECHAZADO,0,1,0.35,MODERADO,3,85
32,26384.62,5276.92,0,5,1,Rentada,Educacion,50000.0,1,1,60,RECHAZADO,0,1,0.2,BAJO,3,85
55,12531.94,4386.18,1,0,1,Familiar,Consumo,27069.0,1,1,30,RECHAZADO,0,1,0.35,MODERADO,2,85
46,3804.63,1331.62,0,2,1,Propia,Consumo,24654.0,1,1,23,RECHAZADO,0,1,0.35,MODERADO,2,85
46,26753.12,9363.59,2,8,1,Rentada,Consumo,12841.5,2,0,100,APROBADO,1,0,0.35,MODERADO,3,80
43,3000.0,150.0,0,2,1,Propia,Consumo,15918.0,1,1,27,RECHAZADO,0,1,0.05,BAJO,2,80
39,4773.61,1670.76,2,0,1,Propia,Consumo,15466.5,1,1,70,REVISION_MANUAL,0,1,0.35,MODERADO,4,80
28,4403.0,1541.05,0,2,1,Propia,Negocio,19813.5,1,1,35,RECHAZADO,0,1,0.35,MODERADO,3,80
27,31529.17,14188.13,0,0,1,Propia,Negocio,50000.0,2,0,0,RECHAZADO,0,0,0.45,ALTO,5,85
27,3000.0,1050.0,0,2,1,Propia,Consumo,8421.0,1,1,22,RECHAZADO,0,1,0.35,MODERADO,2,80
43,6764.33,1691.08,0,8,1,Propia,Consumo,30439.5,1,1,44,RECHAZADO,0,1,0.25,MODERADO,3,85
22,22301.56,7805.55,2,0,1,Propia,Consumo,21409.5,2,0,80,REVISION_MANUAL,0,0,0.35,MODERADO,4,85
43,3844.75,961.19,0,5,1,Propia,Consumo,23068.5,1,1,42,RECHAZADO,0,1,0.25,MODERADO,3,85
27,3000.0,1050.0,1,0,1,Propia,Consumo,11056.5,1,1,39,RECHAZADO,0,1,0.35,MODERADO,3,80
26,7862.85,786.29,2,8,1,Propia,Consumo,33967.5,1,1,100,APROBADO,1,1,0.1,BAJO,3,85
28,3286.5,328.65,0,5,1,Propia,Consumo,9859.5,2,0,46,RECHAZADO,0,0,0.1,BAJO,3,80
20,3442.25,1204.79,2,8,1,Propia,Consumo,20653.5,1,1,0,RECHAZADO,0,1,0.0,N/A,0,80
35,12820.96,4487.34,0,5,1,Propia,Consumo,50000.0,1,1,48,RECHAZADO,0,1,0.35,MODERADO,3,85
42,8022.0,3208.8,0,0,1,Propia,Negocio,24066.0,2,0,1,RECHAZADO,0,0,0.4,ALTO,4,85
40,9315.83,931.58,2,2,1,Rentada,Consumo,16768.5,1,1,88,APROBADO,1,1,0.1,BAJO,2,80
35,3000.0,750.0,1,2,1,Propia,Consumo,14500.5,2,0,57,RECHAZADO,0,0,0.25,MODERADO,1,80
35,14199.31,4969.76,0,8,1,Propia,Consumo,50000.0,1,1,48,RECHAZADO,0,1,0.35,MODERADO,3,85
33,9026.5,3159.27,1,0,1,Propia,Consumo,27079.5,2,0,43,RECHAZADO,0,0,0.35,MODERADO,3,85
23,123535.42,30883.86,0,2,1,Rentada,Educacion,50000.0,1,1,30,RECHAZADO,0,1,0.25,MODERADO,2,85
31,34775.0,6955.0,2,5,1,Propia,Consumo,29211.0,1,1,100,APROBADO,1,1,0.2,BAJO,4,85
33,3000.0,750.0,2,2,1,Propia,Consumo,10941.0,2,0,97,APROBADO,1,0,0.25,MODERADO,3,80
20,18585.0,929.25,2,5,1,Rentada,Consumo,33453.0,1,1,100,APROBADO,1,1,0.05,BAJO,4,85
30,7098.0,1774.5,2,2,1,Propia,Consumo,21294.0,1,1,100,APROBADO,1,1,0.25,MODERADO,3,85
47,6985.42,2444.9,0,5,1,Propia,Consumo,10059.0,1,1,44,RECHAZADO,0,1,0.35,MODERADO,3,80
34,3182.0,636.4,0,5,1,Propia,Consumo,16705.5,1,1,46,RECHAZADO,0,1,0.2,BAJO,3,80
25,60418.75,21146.56,2,8,1,Propia,Consumo,29001.0,2,0,100,APROBADO,1,0,0.35,MODERADO,4,85
21,40527.08,14184.48,2,2,1,Rentada,Consumo,29179.5,1,1,95,APROBADO,1,1,0.35,MODERADO,2,85
29,4114.5,1440.07,0,8,1,Propia,Consumo,28801.5,1,1,42,RECHAZADO,0,1,0.35,MODERADO,3,85
46,3000.0,150.0,0,2,1,Propia,Consumo,12064.5,1,1,27,RECHAZADO,0,1,0.05,BAJO,2,80
20,38295.83,13403.54,2,8,1,Propia,Consumo,13786.5,1,1,0,RECHAZADO,0,1,0.0,N/A,0,80
55,5784.72,2024.65,0,0,1,Familiar,Emergencia,12495.0,2,0,0,RECHAZADO,0,0,0.35,MODERADO,2,80
74,181020.0,63357.0,2,5,1,Propia,Negocio,36204.0,1,1,100,APROBADO,1,1,0.35,MODERADO,5,85
29,41300.0,18585.0,2,2,1,Propia,Consumo,50000.0,2,0,85,APROBADO,1,0,0.45,ALTO,4,85
36,13104.0,4586.4,0,0,1,Familiar,Consumo,19656.0,1,1,0,RECHAZADO,0,1,0.35,MODERADO,2,80
33,3601.5,1260.52,0,2,1,Propia,Emergencia,21609.0,1,1,24,RECHAZADO,0,1,0.35,MODERADO,2,85
